,user_id,af0,cycle,gender,age,activity_id,af1,af2,dificulty,topic,run_number
81226,4062,42,7,1,38,56,41.5,58.0,1,1,1
81227,4062,42,8,1,38,195,64.0,55.0,5,2,1
81228,4062,42,9,1,38,243,26.0,36.5,4,1,1
81229,4062,42,10,1,38,190,35.5,48.0,5,1,1
81230,4062,42,11,1,38,48,21.0,25.0,3,2,1
81231,4062,42,12,1,38,100,46.5,50.0,3,2,1
81232,4062,42,13,1,38,143,30.5,33.5,5,2,1
81233,4062,42,14,1,38,138,34.5,31.5,1,2,1
81234,4062,42,15,1,38,129,56.5,45.5,1,3,1
81235,4062,42,16,1,38,80,37.0,26.5,4,1,1
81236,4062,42,17,1,38,157,38.5,42.0,5,2,1
81237,4062,42,18,1,38,51,56.0,69.0,4,1,1
81238,4062,42,19,1,38,208,27.0,29.0,2,3,1
81239,4062,42,20,1,38,7,57.0,65.5,3,2,1
81240,4063,28,1,0,48,135,37.0,67.0,4,1,1
81241,4063,28,2,0,48,40,31.0,39.0,2,1,1
81242,4063,28,3,0,48,32,5.0,-4.0,1,3,1
81243,4063,28,4,0,48,171,43.0,44.0,5,1,1
81244,4063,28,5,0,48,31,25.5,14.0,3,1,1
81245,4063,28,6,0,48,205,30.0,23.5,5,3,1
81246,4063,28,7,0,48,230,22.0,21.0,1,1,1
81247,4063,28,8,0,48,218,14.0,42.0,4,2,1
81248,4063,28,9,0,48,132,43.0,60.5,5,3,1
81249,4063,28,10,0,48,187,-1.0,0.0,5,1,1
81250,4063,28,11,0,48,7,41.0,42.5,5,1,1
81251,4063,28,12,0,48,36,42.5,24.5,2,1,1
81252,4063,28,13,0,48,157,26.0,45.5,4,2,1
81253,4063,28,14,0,48,145,32.5,36.0,4,1,1
81254,4063,28,15,0,48,70,24.0,26.5,1,2,1
81255,4063,28,16,0,48,110,25.0,27.5,2,1,1
81256,4063,28,17,0,48,125,48.5,47.5,1,3,1
81257,4063,28,18,0,48,173,53.5,33.5,1,1,1
81258,4063,28,19,0,48,73,17.5,28.5,2,2,1
81259,4063,28,20,0,48,43,24.0,-4.5,2,1,1
81260,4064,37,1,1,21,173,45.0,55.5,2,1,1
81261,4064,37,2,1,21,50,35.0,17.0,1,3,1
81262,4064,37,3,1,21,219,39.0,24.5,3,1,1
81263,4064,37,4,1,21,242,28.5,48.5,3,1,1
81264,4064,37,5,1,21,228,32.5,46.0,3,3,1
81265,4064,37,6,1,21,146,27.0,56.0,1,2,1
81266,4064,37,7,1,21,42,48.0,38.0,2,1,1
81267,4064,37,8,1,21,92,28.5,26.5,2,3,1
81268,4064,37,9,1,21,69,30.5,38.5,4,3,1
81269,4064,37,10,1,21,146,35.0,59.5,2,1,1
81270,4064,37,11,1,21,80,24.0,19.0,2,3,1
81271,4064,37,12,1,21,186,23.5,41.0,3,3,1
81272,4064,37,13,1,21,249,40.0,44.5,3,1,1
81273,4064,37,14,1,21,181,25.0,30.0,2,1,1
81274,4064,37,15,1,21,202,42.5,41.5,1,3,1
81275,4064,37,16,1,21,99,35.5,37.0,2,1,1
81276,4064,37,17,1,21,44,48.5,51.5,5,2,1
81277,4064,37,18,1,21,22,38.5,41.0,5,2,1
81278,4064,37,19,1,21,180,49.5,48.5,3,3,1
81279,4064,37,20,1,21,181,51.5,56.0,2,3,1
81280,4065,22,1,0,24,101,12.5,4.5,1,2,1
81281,4065,22,2,0,24,192,45.5,18.0,2,1,1
81282,4065,22,3,0,24,35,11.0,30.5,4,3,1
81283,4065,22,4,0,24,32,14.5,29.0,4,1,1
81284,4065,22,5,0,24,68,40.0,42.5,1,1,1
81285,4065,22,6,0,24,14,40.0,58.5,5,1,1
81286,4065,22,7,0,24,219,10.5,6.5,2,1,1
81287,4065,22,8,0,24,32,4.0,16.5,1,1,1
81288,4065,22,9,0,24,118,21.5,-9.5,5,1,1
81289,4065,22,10,0,24,94,26.5,29.0,1,3,1
81290,4065,22,11,0,24,215,3.5,0.0,5,1,1
81291,4065,22,12,0,24,203,34.0,27.5,2,1,1
81292,4065,22,13,0,24,67,28.5,17.0,5,1,1
81293,4065,22,14,0,24,71,39.0,33.0,1,2,1
81294,4065,22,15,0,24,162,13.0,-18.5,4,2,1
81295,4065,22,16,0,24,46,52.5,35.0,2,3,1
81296,4065,22,17,0,24,228,-8.5,-20.0,1,1,1
81297,4065,22,18,0,24,24,0.5,32.5,3,3,1
81298,4065,22,19,0,24,31,12.5,14.5,2,3,1
81299,4065,22,20,0,24,158,7.5,-14.5,2,1,1
81300,4066,24,1,0,31,44,34.5,13.0,1,2,1
81301,4066,24,2,0,31,23,-7.5,24.0,4,1,1
81302,4066,24,3,0,31,107,10.0,8.5,1,1,1
81303,4066,24,4,0,31,107,21.5,34.5,5,3,1
81304,4066,24,5,0,31,100,33.5,29.5,3,1,1
81305,4066,24,6,0,31,112,17.0,17.0,2,1,1
81306,4066,24,7,0,31,143,38.0,61.5,3,3,1
81307,4066,24,8,0,31,148,23.5,53.0,3,1,1
81308,4066,24,9,0,31,80,31.5,33.5,5,1,1
81309,4066,24,10,0,31,230,35.0,34.0,3,2,1
81310,4066,24,11,0,31,179,31.5,43.5,5,2,1
81311,4066,24,12,0,31,147,14.5,17.0,2,1,1
81312,4066,24,13,0,31,69,16.5,42.0,3,3,1
81313,4066,24,14,0,31,66,33.0,26.0,5,3,1
81314,4066,24,15,0,31,198,22.0,46.5,1,3,1
81315,4066,24,16,0,31,72,5.5,13.0,1,3,1
81316,4066,24,17,0,31,222,42.0,26.5,3,2,1
81317,4066,24,18,0,31,184,-6.5,-27.5,3,1,1
81318,4066,24,19,0,31,181,29.5,56.0,4,1,1
81319,4066,24,20,0,31,158,34.5,28.5,1,3,1
81320,4067,24,1,1,45,85,14.0,2.5,2,1,1
81321,4067,24,2,1,45,194,3.0,5.5,5,1,1
81322,4067,24,3,1,45,48,22.0,42.0,5,2,1
81323,4067,24,4,1,45,89,23.5,18.5,2,3,1
81324,4067,24,5,1,45,142,33.0,39.0,1,3,1
81325,4067,24,6,1,45,121,37.0,50.0,2,3,1
81326,4067,24,7,1,45,202,41.0,53.0,5,1,1
81327,4067,24,8,1,45,226,17.5,0.0,1,1,1
81328,4067,24,9,1,45,30,50.0,57.0,2,2,1
81329,4067,24,10,1,45,26,38.5,38.5,1,3,1
81330,4067,24,11,1,45,41,10.0,8.5,5,1,1
81331,4067,24,12,1,45,12,39.0,55.0,1,1,1
81332,4067,24,13,1,45,110,31.5,44.5,4,2,1
81333,4067,24,14,1,45,141,21.5,35.0,5,2,1
81334,4067,24,15,1,45,190,45.5,39.5,3,2,1
81335,4067,24,16,1,45,165,27.5,19.5,4,3,1
81336,4067,24,17,1,45,17,37.0,52.5,3,2,1
81337,4067,24,18,1,45,121,21.5,39.5,3,2,1
81338,4067,24,19,1,45,30,11.5,36.0,5,1,1
81339,4067,24,20,1,45,217,7.5,17.5,1,1,1
81340,4068,28,1,0,60,60,2.5,-10.5,5,1,1
81341,4068,28,2,0,60,131,38.0,53.0,2,1,1
81342,4068,28,3,0,60,126,17.5,10.0,5,1,1
81343,4068,28,4,0,60,243,32.0,42.5,1,3,1
81344,4068,28,5,0,60,196,47.5,28.5,1,1,1
81345,4068,28,6,0,60,43,42.5,38.5,1,3,1
81346,4068,28,7,0,60,188,38.0,29.0,5,2,1
81347,4068,28,8,0,60,100,45.0,34.5,4,2,1
81348,4068,28,9,0,60,142,3.5,23.5,4,2,1
81349,4068,28,10,0,60,168,51.0,47.0,3,2,1
81350,4068,28,11,0,60,145,12.0,4.5,4,1,1
81351,4068,28,12,0,60,9,30.0,7.5,1,2,1
81352,4068,28,13,0,60,68,31.0,26.5,5,1,1
81353,4068,28,14,0,60,22,36.5,40.0,5,1,1
81354,4068,28,15,0,60,189,40.5,41.5,2,1,1
81355,4068,28,16,0,60,150,14.0,19.5,3,3,1
81356,4068,28,17,0,60,187,8.5,11.0,2,2,1
81357,4068,28,18,0,60,244,19.5,-12.5,5,2,1
81358,4068,28,19,0,60,45,23.5,21.0,4,3,1
81359,4068,28,20,0,60,29,26.0,14.5,5,2,1
81360,4069,48,1,0,43,161,57.0,76.0,4,2,1
81361,4069,48,2,0,43,125,60.5,66.5,1,2,1
81362,4069,48,3,0,43,25,40.0,40.5,5,3,1
81363,4069,48,4,0,43,9,46.5,27.5,2,2,1
81364,4069,48,5,0,43,11,37.0,31.5,4,1,1
81365,4069,48,6,0,43,204,52.5,43.5,2,3,1
81366,4069,48,7,0,43,1,50.0,56.5,5,1,1
81367,4069,48,8,0,43,151,53.5,44.5,4,2,1
81368,4069,48,9,0,43,235,55.0,73.0,2,2,1
81369,4069,48,10,0,43,154,63.5,83.5,1,3,1
81370,4069,48,11,0,43,115,30.5,30.5,3,2,1
81371,4069,48,12,0,43,53,46.5,39.0,1,1,1
81372,4069,48,13,0,43,181,47.0,47.0,1,2,1
81373,4069,48,14,0,43,186,65.0,58.5,5,2,1
81374,4069,48,15,0,43,131,52.5,50.5,5,3,1
81375,4069,48,16,0,43,195,56.5,55.0,2,1,1
81376,4069,48,17,0,43,208,26.5,18.5,5,3,1
81377,4069,48,18,0,43,137,46.0,49.5,3,3,1
81378,4069,48,19,0,43,199,45.5,48.5,2,2,1
81379,4069,48,20,0,43,140,25.0,18.5,4,2,1
81380,4070,21,1,0,31,234,6.0,-15.5,5,1,1
81381,4070,21,2,0,31,190,27.0,1.5,1,2,1
81382,4070,21,3,0,31,140,22.0,47.5,4,1,1
81383,4070,21,4,0,31,129,43.5,44.5,2,2,1
81384,4070,21,5,0,31,44,35.5,40.5,5,3,1
81385,4070,21,6,0,31,222,23.0,2.5,1,2,1
81386,4070,21,7,0,31,136,4.0,21.0,1,2,1
81387,4070,21,8,0,31,14,24.0,32.0,2,1,1
81388,4070,21,9,0,31,71,31.0,18.0,4,3,1
81389,4070,21,10,0,31,44,42.0,6.0,3,2,1
81390,4070,21,11,0,31,203,35.5,59.5,5,2,1
81391,4070,21,12,0,31,216,42.5,55.0,5,2,1
81392,4070,21,13,0,31,21,22.5,22.5,1,1,1
81393,4070,21,14,0,31,77,31.5,36.0,4,3,1
81394,4070,21,15,0,31,16,20.0,38.5,4,2,1
81395,4070,21,16,0,31,22,13.5,7.0,3,3,1
81396,4070,21,17,0,31,111,28.5,15.0,3,2,1
81397,4070,21,18,0,31,199,10.5,-19.0,3,1,1
81398,4070,21,19,0,31,117,28.0,-2.5,3,1,1
81399,4070,21,20,0,31,115,17.0,11.0,2,2,1
81400,4071,32,1,0,25,240,44.5,60.5,3,1,1
81401,4071,32,2,0,25,236,34.5,48.0,4,2,1
81402,4071,32,3,0,25,1,44.5,49.0,4,2,1
81403,4071,32,4,0,25,13,12.0,30.0,5,2,1
81404,4071,32,5,0,25,247,41.0,50.0,1,2,1
81405,4071,32,6,0,25,157,46.5,40.5,1,2,1
81406,4071,32,7,0,25,158,39.0,48.0,2,1,1
81407,4071,32,8,0,25,126,23.5,16.5,1,3,1
81408,4071,32,9,0,25,76,6.0,25.5,5,3,1
81409,4071,32,10,0,25,229,11.0,-9.0,3,3,1
81410,4071,32,11,0,25,218,20.0,24.5,1,1,1
81411,4071,32,12,0,25,72,13.0,20.5,3,2,1
81412,4071,32,13,0,25,242,57.0,29.5,4,2,1
81413,4071,32,14,0,25,75,22.5,32.5,4,2,1
81414,4071,32,15,0,25,68,41.0,43.5,4,1,1
81415,4071,32,16,0,25,119,5.0,18.5,1,1,1
81416,4071,32,17,0,25,237,21.5,34.0,5,1,1
81417,4071,32,18,0,25,49,21.5,3.0,5,3,1
81418,4071,32,19,0,25,235,21.5,33.5,3,2,1
81419,4071,32,20,0,25,177,23.5,19.0,5,2,1
81420,4072,22,1,1,52,63,25.5,13.5,5,2,1
81421,4072,22,2,1,52,73,38.5,32.5,2,1,1
81422,4072,22,3,1,52,15,-11.5,-17.0,1,1,1
81423,4072,22,4,1,52,44,4.0,-9.5,5,2,1
81424,4072,22,5,1,52,46,-1.0,-20.5,5,1,1
81425,4072,22,6,1,52,58,12.0,15.0,1,2,1
81426,4072,22,7,1,52,16,16.0,40.5,3,1,1
81427,4072,22,8,1,52,40,11.5,15.0,3,3,1
81428,4072,22,9,1,52,80,34.5,38.0,1,3,1
81429,4072,22,10,1,52,192,44.0,55.0,4,1,1
81430,4072,22,11,1,52,244,-13.5,-35.5,3,2,1
81431,4072,22,12,1,52,142,0.5,8.5,1,2,1
81432,4072,22,13,1,52,69,21.0,25.0,1,3,1
81433,4072,22,14,1,52,15,47.5,59.5,4,1,1
81434,4072,22,15,1,52,71,14.0,0.5,4,1,1
81435,4072,22,16,1,52,226,48.5,63.0,5,2,1
81436,4072,22,17,1,52,29,24.5,28.0,5,1,1
81437,4072,22,18,1,52,44,0.5,2.0,4,2,1
81438,4072,22,19,1,52,73,47.5,51.0,5,1,1
81439,4072,22,20,1,52,237,43.5,43.0,4,3,1
81440,4073,31,1,1,53,46,28.0,10.0,4,2,1
81441,4073,31,2,1,53,161,15.0,19.0,5,1,1
81442,4073,31,3,1,53,179,48.5,64.5,3,1,1
81443,4073,31,4,1,53,233,40.5,33.0,1,3,1
81444,4073,31,5,1,53,195,50.0,50.0,1,2,1
81445,4073,31,6,1,53,248,8.5,7.5,4,2,1
81446,4073,31,7,1,53,125,44.0,74.5,4,2,1
81447,4073,31,8,1,53,133,26.0,31.5,3,2,1
81448,4073,31,9,1,53,170,18.0,-2.5,1,3,1
81449,4073,31,10,1,53,8,53.0,63.5,4,1,1
81450,4073,31,11,1,53,157,47.5,42.5,2,2,1
81451,4073,31,12,1,53,54,29.5,41.0,1,2,1
81452,4073,31,13,1,53,169,4.5,6.0,4,1,1
81453,4073,31,14,1,53,204,42.5,54.0,1,3,1
81454,4073,31,15,1,53,7,61.0,53.0,5,3,1
81455,4073,31,16,1,53,100,29.5,56.5,1,1,1
81456,4073,31,17,1,53,60,-2.0,-12.5,3,3,1
81457,4073,31,18,1,53,76,42.5,42.5,4,2,1
81458,4073,31,19,1,53,189,24.5,37.5,4,1,1
81459,4073,31,20,1,53,69,45.0,39.0,4,2,1
81460,4074,60,1,1,55,128,55.0,59.5,2,2,1
81461,4074,60,2,1,55,85,71.0,70.5,2,3,1
81462,4074,60,3,1,55,174,57.5,63.5,3,2,1
81463,4074,60,4,1,55,93,57.5,61.0,2,1,1
81464,4074,60,5,1,55,200,48.0,53.5,4,2,1
81465,4074,60,6,1,55,59,67.5,68.0,2,3,1
81466,4074,60,7,1,55,246,60.0,58.0,5,3,1
81467,4074,60,8,1,55,17,58.0,52.5,2,1,1
81468,4074,60,9,1,55,40,67.5,69.0,2,3,1
81469,4074,60,10,1,55,149,45.0,44.5,3,1,1
81470,4074,60,11,1,55,192,66.5,64.0,2,1,1
81471,4074,60,12,1,55,121,50.5,57.0,2,2,1
81472,4074,60,13,1,55,128,57.5,58.5,5,1,1
81473,4074,60,14,1,55,72,75.0,86.5,2,1,1
81474,4074,60,15,1,55,75,70.5,63.5,3,3,1
81475,4074,60,16,1,55,96,53.0,55.5,4,3,1
81476,4074,60,17,1,55,79,62.0,56.5,3,3,1
81477,4074,60,18,1,55,84,56.0,67.5,4,2,1
81478,4074,60,19,1,55,223,64.5,64.5,2,2,1
81479,4074,60,20,1,55,86,63.0,48.0,3,2,1
81480,4075,25,1,0,50,80,14.5,12.5,5,3,1
81481,4075,25,2,0,50,83,7.0,-3.5,1,1,1
81482,4075,25,3,0,50,26,23.5,20.0,4,1,1
81483,4075,25,4,0,50,65,46.0,51.0,2,2,1
81484,4075,25,5,0,50,128,52.5,54.0,5,2,1
81485,4075,25,6,0,50,232,12.0,14.5,2,3,1
81486,4075,25,7,0,50,6,24.0,-11.0,4,2,1
81487,4075,25,8,0,50,112,32.5,26.0,4,2,1
81488,4075,25,9,0,50,143,12.0,20.0,3,1,1
81489,4075,25,10,0,50,15,30.5,42.5,4,1,1
81490,4075,25,11,0,50,81,27.5,24.0,5,2,1
81491,4075,25,12,0,50,14,42.0,17.0,2,1,1
81492,4075,25,13,0,50,195,38.5,7.0,3,2,1
81493,4075,25,14,0,50,248,16.5,21.5,2,1,1
81494,4075,25,15,0,50,28,10.5,20.0,1,1,1
81495,4075,25,16,0,50,64,53.5,41.0,2,2,1
81496,4075,25,17,0,50,242,56.5,57.5,1,3,1
81497,4075,25,18,0,50,125,22.5,23.0,1,2,1
81498,4075,25,19,0,50,81,27.5,34.0,2,1,1
81499,4075,25,20,0,50,196,24.0,25.5,3,2,1
81500,4076,53,1,1,36,78,60.5,71.0,3,2,1
81501,4076,53,2,1,36,54,64.0,60.0,1,3,1
81502,4076,53,3,1,36,36,36.5,33.0,5,2,1
81503,4076,53,4,1,36,128,70.5,64.5,1,1,1
81504,4076,53,5,1,36,108,67.0,58.0,4,2,1
81505,4076,53,6,1,36,79,58.5,54.5,1,2,1
81506,4076,53,7,1,36,233,51.5,41.0,3,3,1
81507,4076,53,8,1,36,71,60.0,57.5,5,1,1
81508,4076,53,9,1,36,70,60.5,49.0,4,3,1
81509,4076,53,10,1,36,210,48.5,55.5,1,2,1
81510,4076,53,11,1,36,38,46.0,39.0,2,1,1
81511,4076,53,12,1,36,32,57.0,38.5,3,3,1
81512,4076,53,13,1,36,246,48.0,34.5,4,1,1
81513,4076,53,14,1,36,165,39.5,47.0,1,3,1
81514,4076,53,15,1,36,138,49.5,63.0,1,3,1
81515,4076,53,16,1,36,176,49.5,40.5,5,1,1
81516,4076,53,17,1,36,234,40.5,33.5,2,1,1
81517,4076,53,18,1,36,195,48.0,60.0,5,2,1
81518,4076,53,19,1,36,240,58.0,80.0,3,1,1
81519,4076,53,20,1,36,130,43.0,49.0,2,1,1
81520,4077,46,1,1,49,123,26.5,29.0,5,1,1
81521,4077,46,2,1,49,8,51.5,39.0,3,3,1
81522,4077,46,3,1,49,144,54.5,52.5,2,1,1
81523,4077,46,4,1,49,67,47.0,43.0,2,3,1
81524,4077,46,5,1,49,20,48.5,51.5,5,1,1
81525,4077,46,6,1,49,121,47.0,53.5,2,1,1
81526,4077,46,7,1,49,187,70.5,55.5,4,2,1
81527,4077,46,8,1,49,120,53.5,50.5,4,2,1
81528,4077,46,9,1,49,25,40.0,25.0,1,2,1
81529,4077,46,10,1,49,81,41.5,42.5,3,2,1
81530,4077,46,11,1,49,62,40.0,60.0,5,3,1
81531,4077,46,12,1,49,148,65.5,63.0,3,2,1
81532,4077,46,13,1,49,172,35.5,18.5,5,1,1
81533,4077,46,14,1,49,161,62.0,63.0,5,3,1
81534,4077,46,15,1,49,22,36.0,40.0,1,3,1
81535,4077,46,16,1,49,80,25.0,22.5,2,2,1
81536,4077,46,17,1,49,36,50.0,35.0,4,2,1
81537,4077,46,18,1,49,65,49.0,60.0,5,2,1
81538,4077,46,19,1,49,195,39.5,28.5,3,2,1
81539,4077,46,20,1,49,138,57.5,40.0,3,2,1
81540,4078,37,1,1,36,132,19.0,-1.0,4,1,1
81541,4078,37,2,1,36,225,35.5,34.5,2,1,1
81542,4078,37,3,1,36,177,38.0,34.0,3,2,1
81543,4078,37,4,1,36,100,51.5,52.5,5,2,1
81544,4078,37,5,1,36,243,56.0,71.5,1,1,1
81545,4078,37,6,1,36,76,16.5,14.0,2,1,1
81546,4078,37,7,1,36,177,54.0,46.5,3,1,1
81547,4078,37,8,1,36,212,47.0,37.0,2,3,1
81548,4078,37,9,1,36,116,27.5,23.0,5,2,1
81549,4078,37,10,1,36,67,64.5,63.5,1,1,1
81550,4078,37,11,1,36,78,25.5,41.0,4,2,1
81551,4078,37,12,1,36,112,39.0,55.0,3,1,1
81552,4078,37,13,1,36,95,30.0,51.5,4,1,1
81553,4078,37,14,1,36,98,42.0,50.0,2,1,1
81554,4078,37,15,1,36,4,23.0,13.0,5,2,1
81555,4078,37,16,1,36,51,19.5,2.0,5,2,1
81556,4078,37,17,1,36,250,38.0,42.5,3,3,1
81557,4078,37,18,1,36,238,28.0,24.5,4,1,1
81558,4078,37,19,1,36,185,42.5,32.5,4,3,1
81559,4078,37,20,1,36,245,38.5,43.5,3,2,1
81560,4079,45,1,0,64,206,39.0,34.0,3,2,1
81561,4079,45,2,0,64,148,47.0,45.0,1,1,1
81562,4079,45,3,0,64,137,47.0,53.5,1,1,1
81563,4079,45,4,0,64,219,37.0,17.0,1,1,1
81564,4079,45,5,0,64,211,32.5,34.0,3,2,1
81565,4079,45,6,0,64,105,56.0,63.5,2,2,1
81566,4079,45,7,0,64,124,43.0,40.0,1,3,1
81567,4079,45,8,0,64,230,47.5,59.5,2,3,1
81568,4079,45,9,0,64,110,68.0,68.0,2,3,1
81569,4079,45,10,0,64,217,44.0,45.5,2,2,1
81570,4079,45,11,0,64,178,38.0,38.5,3,2,1
81571,4079,45,12,0,64,152,32.5,32.0,4,1,1
81572,4079,45,13,0,64,52,53.5,38.5,5,1,1
81573,4079,45,14,0,64,122,41.5,20.5,1,3,1
81574,4079,45,15,0,64,155,26.5,38.0,3,2,1
81575,4079,45,16,0,64,85,26.5,45.5,5,1,1
81576,4079,45,17,0,64,159,50.5,54.0,2,1,1
81577,4079,45,18,0,64,89,42.0,46.5,4,1,1
81578,4079,45,19,0,64,39,48.5,44.0,5,1,1
81579,4079,45,20,0,64,169,28.5,30.0,2,1,1
81580,4080,57,1,0,58,44,52.5,61.5,5,2,1
81581,4080,57,2,0,58,19,53.0,52.5,1,2,1
81582,4080,57,3,0,58,209,55.0,53.5,2,3,1
81583,4080,57,4,0,58,142,56.5,46.0,5,3,1
81584,4080,57,5,0,58,162,57.5,49.5,2,1,1
81585,4080,57,6,0,58,71,72.5,61.5,4,3,1
81586,4080,57,7,0,58,106,42.0,51.0,5,2,1
81587,4080,57,8,0,58,44,52.5,60.5,1,3,1
81588,4080,57,9,0,58,234,49.0,57.5,3,2,1
81589,4080,57,10,0,58,84,72.5,61.0,4,1,1
81590,4080,57,11,0,58,137,55.5,51.5,3,2,1
81591,4080,57,12,0,58,176,59.5,61.5,1,1,1
81592,4080,57,13,0,58,131,71.5,77.0,5,2,1
81593,4080,57,14,0,58,183,50.0,46.5,5,1,1
81594,4080,57,15,0,58,178,39.5,34.0,5,2,1
81595,4080,57,16,0,58,32,50.0,55.0,4,3,1
81596,4080,57,17,0,58,52,64.5,84.0,5,3,1
81597,4080,57,18,0,58,130,42.0,40.0,4,3,1
81598,4080,57,19,0,58,103,57.5,74.0,3,2,1
81599,4080,57,20,0,58,12,41.5,39.5,5,2,1
81600,4081,38,1,1,27,164,54.5,45.5,5,3,1
81601,4081,38,2,1,27,85,54.5,25.0,3,3,1
81602,4081,38,3,1,27,73,61.5,41.0,5,3,1
81603,4081,38,4,1,27,238,52.5,52.0,1,3,1
81604,4081,38,5,1,27,81,38.0,32.5,2,2,1
81605,4081,38,6,1,27,193,19.5,9.5,4,2,1
81606,4081,38,7,1,27,202,26.5,17.0,4,2,1
81607,4081,38,8,1,27,103,27.0,3.0,2,2,1
81608,4081,38,9,1,27,100,55.0,45.0,3,1,1
81609,4081,38,10,1,27,158,30.5,23.5,4,2,1
81610,4081,38,11,1,27,27,55.0,57.5,5,2,1
81611,4081,38,12,1,27,82,35.0,44.0,3,3,1
81612,4081,38,13,1,27,82,49.0,53.0,2,1,1
81613,4081,38,14,1,27,76,30.0,34.5,2,3,1
81614,4081,38,15,1,27,1,53.5,70.5,2,2,1
81615,4081,38,16,1,27,234,35.5,28.5,3,1,1
81616,4081,38,17,1,27,234,41.5,49.5,5,2,1
81617,4081,38,18,1,27,117,25.5,19.5,1,1,1
81618,4081,38,19,1,27,17,45.0,41.5,5,2,1
81619,4081,38,20,1,27,120,46.5,57.5,3,2,1
81620,4082,35,1,0,41,114,33.5,23.5,5,2,1
81621,4082,35,2,0,41,115,20.0,14.5,1,2,1
81622,4082,35,3,0,41,134,50.5,55.0,4,2,1
81623,4082,35,4,0,41,191,27.5,47.0,4,1,1
81624,4082,35,5,0,41,191,14.5,7.5,2,2,1
81625,4082,35,6,0,41,78,39.0,38.0,2,1,1
81626,4082,35,7,0,41,112,47.0,37.0,4,3,1
81627,4082,35,8,0,41,117,44.5,63.0,2,1,1
81628,4082,35,9,0,41,221,61.0,63.5,5,3,1
81629,4082,35,10,0,41,160,34.0,38.5,1,1,1
81630,4082,35,11,0,41,101,48.0,41.5,1,2,1
81631,4082,35,12,0,41,86,26.0,56.5,3,3,1
81632,4082,35,13,0,41,200,30.0,25.5,2,3,1
81633,4082,35,14,0,41,140,54.5,63.0,3,3,1
81634,4082,35,15,0,41,33,53.5,53.0,1,2,1
81635,4082,35,16,0,41,38,39.0,43.5,4,2,1
81636,4082,35,17,0,41,144,44.5,59.0,3,2,1
81637,4082,35,18,0,41,77,50.5,64.5,5,1,1
81638,4082,35,19,0,41,88,43.5,38.0,4,3,1
81639,4082,35,20,0,41,12,39.0,44.5,5,3,1
81640,4083,35,1,1,28,131,20.0,45.0,3,3,1
81641,4083,35,2,1,28,61,29.0,5.0,4,2,1
81642,4083,35,3,1,28,201,42.0,33.0,1,1,1
81643,4083,35,4,1,28,119,40.5,27.0,2,2,1
81644,4083,35,5,1,28,29,25.0,14.5,2,1,1
81645,4083,35,6,1,28,132,39.5,44.0,2,2,1
81646,4083,35,7,1,28,77,42.5,63.0,4,2,1
81647,4083,35,8,1,28,211,37.5,45.0,2,3,1
81648,4083,35,9,1,28,156,52.5,36.5,5,1,1
81649,4083,35,10,1,28,91,26.5,10.5,2,1,1
81650,4083,35,11,1,28,75,29.0,28.5,1,3,1
81651,4083,35,12,1,28,31,60.0,85.0,1,2,1
81652,4083,35,13,1,28,27,51.0,68.0,5,1,1
81653,4083,35,14,1,28,56,26.5,8.5,4,2,1
81654,4083,35,15,1,28,21,21.5,21.0,4,1,1
81655,4083,35,16,1,28,20,40.5,62.0,2,2,1
81656,4083,35,17,1,28,117,23.5,28.0,5,3,1
81657,4083,35,18,1,28,192,26.0,18.0,2,1,1
81658,4083,35,19,1,28,44,34.0,28.5,5,2,1
81659,4083,35,20,1,28,7,35.5,29.0,3,3,1
81660,4084,50,1,1,62,74,37.5,34.0,1,1,1
81661,4084,50,2,1,62,169,62.0,61.5,3,1,1
81662,4084,50,3,1,62,186,50.5,41.5,5,2,1
81663,4084,50,4,1,62,203,52.0,47.0,4,3,1
81664,4084,50,5,1,62,231,51.5,47.0,1,2,1
81665,4084,50,6,1,62,239,63.0,52.0,1,2,1
81666,4084,50,7,1,62,85,44.0,39.5,2,1,1
81667,4084,50,8,1,62,7,62.5,49.0,5,3,1
81668,4084,50,9,1,62,144,52.0,52.5,3,2,1
81669,4084,50,10,1,62,221,39.5,25.0,5,1,1
81670,4084,50,11,1,62,197,52.0,46.0,5,1,1
81671,4084,50,12,1,62,138,57.0,43.5,5,3,1
81672,4084,50,13,1,62,149,34.5,32.0,1,3,1
81673,4084,50,14,1,62,129,56.0,56.5,2,3,1
81674,4084,50,15,1,62,23,48.0,61.5,2,3,1
81675,4084,50,16,1,62,182,35.5,39.5,4,3,1
81676,4084,50,17,1,62,205,35.0,38.0,1,2,1
81677,4084,50,18,1,62,152,54.0,47.5,1,3,1
81678,4084,50,19,1,62,246,63.0,70.0,2,3,1
81679,4084,50,20,1,62,161,57.0,52.5,3,3,1
81680,4085,43,1,1,47,83,38.5,44.5,1,1,1
81681,4085,43,2,1,47,99,44.5,58.0,4,2,1
81682,4085,43,3,1,47,81,38.0,37.5,1,3,1
81683,4085,43,4,1,47,23,45.0,40.5,5,3,1
81684,4085,43,5,1,47,186,54.0,50.0,5,3,1
81685,4085,43,6,1,47,102,54.5,75.0,2,3,1
81686,4085,43,7,1,47,173,53.5,62.5,4,1,1
81687,4085,43,8,1,47,60,35.5,18.0,4,1,1
81688,4085,43,9,1,47,94,40.0,35.5,4,1,1
81689,4085,43,10,1,47,103,55.5,45.5,5,1,1
